Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26
sample11_group1	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4430	0.3146	0.6395	0.3129	0.4543	0.5124	0.7607	0.5419	0.8290	0.5356
sample12_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5633	0.2602	0.6395	0.4214	0.3934	0.5566	0.8214	0.5381	0.8435	0.5005
sample13_group1	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2278	0.2373	0.3605	0.1683	0.2589	0.4233	0.8709	0.7047	0.8682	0.6486
sample14_group1	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2722	0.2236	0.3605	0.2392	0.2995	0.4222	0.8746	0.7205	0.8654	0.4424
sample15_group1	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2911	0.1726	0.3605	0.3102	0.2589	0.4017	0.9073	0.7543	0.9334	0.4125
sample16_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5823	0.5013	0.3605	0.3380	0.5051	0.6810	0.8462	0.5185	0.8567	0.2019
sample17_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7848	0.2761	0.3605	0.4576	0.4365	0.7836	0.8405	0.4681	0.8576	0.1923
sample18_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2278	0.2223	0.4070	0.1599	0.2284	0.4848	0.8900	0.6751	0.8405	0.6407
sample19_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.3228	0.2191	0.6395	0.1460	0.1777	0.4455	0.8459	0.6439	0.8698	0.5900
sample20_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7785	0.0184	0.7326	0.3129	0.0254	0.7270	0.1672	0.0750	0.2816	0.4913
sample21_group1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7658	0.1480	0.7326	0.3825	0.2284	0.6674	0.1261	0.3394	0.2398	0.4803
sample22_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7658	0.2515	0.7326	0.3686	0.1777	0.6648	0.0000	0.3540	0.3602	0.7536
sample23_group1	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7911	0.0060	1.0000	0.3129	0.0152	0.7160	0.3906	0.0000	0.5336	0.3840
sample24_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7468	0.2070	0.7326	0.3727	0.1904	0.6241	0.5685	0.4448	0.5682	0.5640
sample25_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6899	0.1367	0.7326	0.4771	0.1904	0.6077	0.9199	0.6414	0.9239	0.6671
sample26_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7342	0.0232	0.7326	0.3338	0.0279	0.5886	0.3572	0.2532	0.6090	0.7343
sample27_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2468	0.5270	0.3372	0.3241	0.8223	0.4807	0.9049	0.6560	0.8993	0.4305
sample28_group1	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7215	0.0965	0.7326	0.4242	0.2208	0.6164	0.8255	0.4856	0.8374	0.6862
sample29_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3354	0.3664	0.7326	0.1530	0.4112	0.3741	0.4429	0.9479	0.0551	0.0000
sample30_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2278	0.2563	0.4070	0.2086	0.2386	0.6041	0.8738	0.3919	0.8275	0.4304
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.5316	0.2778	0.0000	0.2935	0.5025	0.9467	0.8906	0.0104	0.8995	0.4783
sample32_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4494	0.2815	1.0000	0.2128	0.2284	0.5099	0.3214	0.1404	0.0411	0.3572
sample33_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4494	0.3320	0.7326	0.2615	0.3782	0.5344	0.4545	0.5685	0.5588	0.3650
sample34_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5886	0.0932	0.7326	0.3171	0.3198	0.5803	0.4672	0.6647	0.5836	0.4341
sample35_group1	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3291	0.2303	1.0000	0.1530	0.1878	0.4897	0.6677	0.3390	0.6876	0.5488
sample36_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6582	0.3192	0.7326	0.5424	0.5838	0.6159	0.3983	0.4810	0.7548	0.4998
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8544	0.0053	0.0000	0.2929	0.0000	0.9728	0.8926	0.0292	0.9006	0.2412
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9873	0.0107	0.3605	0.5769	0.0000	0.9164	0.8745	0.5824	0.8478	0.7074
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3091	0.0000	0.0000	0.2056	0.1843	0.9788	0.6667	0.9419	0.1139
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1076	0.1972	0.0000	0.0487	0.1777	0.3209	0.9764	0.6522	0.9343	0.1338
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0696	0.6928	0.0000	0.0000	0.3553	0.1843	0.9788	0.6667	0.9419	0.1139
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3291	0.1705	0.0000	0.0974	0.4112	0.4535	0.9109	0.1167	0.9060	0.0290
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2975	0.5382	0.7326	0.1113	0.4396	0.2781	0.3584	0.4703	0.3351	0.0825
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3291	0.3570	0.7326	0.2018	0.3815	0.6221	0.7268	0.5471	0.7394	0.4225
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7785	0.0213	0.7326	0.3067	0.0279	0.8030	0.4725	0.1129	0.3888	0.3847
sample10_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8797	0.1119	0.7326	0.5616	0.0571	0.8623	0.4058	0.8420	0.0000	0.2054
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4051	0.8153	0.3372	0.3727	1.0000	0.6239	0.8714	0.4401	0.8822	0.2339
sample12_group2	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4430	0.0799	0.7326	0.3658	0.0558	0.4586	0.7657	0.7586	0.7172	0.6340
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5190	0.2718	0.0000	0.1947	0.2056	0.7102	0.9182	0.2207	0.9114	0.4001
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4620	0.2878	0.7326	0.3060	0.4391	0.5699	0.4825	0.3152	0.2452	0.5316
sample15_group2	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2278	0.2345	1.0000	0.1502	0.4772	0.5303	0.8499	0.6176	0.8537	0.5709
sample16_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.3228	0.3411	0.9651	0.1989	0.3680	0.5437	0.5443	0.8791	0.4662	0.4178
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2931	0.7326	0.9764	0.7970	1.0000	0.8071	0.3535	0.8604	0.2201
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8481	0.5116	0.7326	0.5382	0.7995	0.7587	0.6046	0.3461	0.4229	0.2332
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1835	0.5755	0.7326	0.1046	0.5266	0.2450	0.4425	0.9527	0.0537	0.0067
sample20_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3797	0.3997	1.0000	0.1634	0.2198	0.3670	0.4644	0.3462	0.2180	0.3980
sample21_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4937	0.3464	0.7326	0.2508	0.2066	0.6542	0.4264	0.8763	0.0230	0.6127
sample22_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2468	0.3197	0.7326	0.1046	0.3112	0.3689	0.7344	0.5117	0.7255	0.0832
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2089	0.4370	0.9651	0.1502	0.4594	0.4147	0.5984	0.9069	0.4695	0.3168
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6392	0.1492	0.7326	0.2573	0.0279	0.6748	0.4520	0.0879	0.3362	0.5270
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.2771	0.7326	0.2017	0.2208	0.6413	0.7065	0.1898	0.6961	0.3772
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5506	0.7461	0.7326	0.4270	0.9518	0.6786	0.6363	0.3429	0.6215	0.1626
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3038	0.2238	0.7326	0.1599	0.1954	0.4284	0.4501	0.2950	0.0766	0.5327
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4620	0.1705	1.0000	0.2615	0.1832	0.6370	0.3778	0.1124	0.0519	0.4041
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2278	0.3144	0.7326	0.1113	0.3122	0.2830	0.5243	0.4875	0.2717	0.0696
sample30_group2	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2532	0.3144	1.0000	0.1043	0.3020	0.3604	0.7418	0.3854	0.7335	0.0827
