Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27
sample13_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9993	0.3291	0.6395	0.2108	0.3934	0.4794	0.7659	0.5456	0.8684	0.4528
sample14_group1	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9985	0.2549	0.6395	0.4316	0.3934	0.5566	0.8214	0.5381	0.8632	0.4971
sample15_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.2325	0.3605	0.1724	0.2589	0.4233	0.8709	0.7047	0.8848	0.6463
sample16_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.2190	0.3605	0.2450	0.2995	0.4222	0.8746	0.7205	0.8824	0.4386
sample17_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.4680	0.3605	0.2222	0.4365	0.5446	0.8364	0.5023	0.8756	0.3586
sample18_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.2178	0.4070	0.1638	0.2284	0.4848	0.8900	0.6751	0.8606	0.6383
sample19_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.9997	0.2146	0.6395	0.1496	0.1777	0.4455	0.8459	0.6439	0.8863	0.5872
sample20_group1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	0.1450	0.7326	0.3917	0.2284	0.6674	0.1261	0.3394	0.3357	0.4768
sample21_group1	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	0.2489	0.7326	0.4501	0.4365	0.7772	0.0478	0.4498	0.3740	0.5543
sample22_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.2464	0.7326	0.3775	0.1777	0.6648	0.0000	0.3540	0.4410	0.7520
sample23_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.1566	1.0000	0.2749	0.1904	0.5529	0.2734	0.0508	0.0000	0.2541
sample24_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.0087	1.0000	0.3248	0.0127	0.6898	0.1465	0.4127	0.4230	0.2274
sample25_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	0.0059	1.0000	0.3205	0.0152	0.7160	0.3906	0.0000	0.5924	0.3798
sample26_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.2027	0.7326	0.3818	0.1904	0.6241	0.5685	0.4448	0.6227	0.5611
sample27_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.0227	0.7326	0.3419	0.0279	0.5886	0.3572	0.2532	0.6584	0.7325
sample28_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9994	0.5163	0.3372	0.3319	0.8223	0.4807	0.9049	0.6560	0.9120	0.4266
sample29_group1	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9961	0.0945	0.7326	0.4345	0.2208	0.6164	0.8255	0.4856	0.8579	0.6841
sample30_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.9995	0.2721	0.0000	0.3006	0.5025	0.9467	0.8906	0.0104	0.9122	0.4747
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.2540	0.7326	0.3205	0.3122	0.5983	0.1543	0.1200	0.0135	0.7094
sample32_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	0.2758	1.0000	0.2179	0.2284	0.5099	0.3214	0.1404	0.1621	0.3529
sample33_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9992	0.3252	0.7326	0.2678	0.3782	0.5344	0.4545	0.5685	0.6145	0.3607
sample34_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9991	0.0913	0.7326	0.3248	0.3198	0.5803	0.4672	0.6647	0.6362	0.4302
sample35_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.2256	1.0000	0.1567	0.1878	0.4897	0.6677	0.3390	0.7270	0.5457
sample36_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9994	0.2932	0.6395	0.2835	0.3909	0.4647	0.7266	0.5394	0.8563	0.5703
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0052	0.0000	0.3000	0.0000	0.9728	0.8926	0.0292	0.9131	0.2361
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9999	0.0104	0.3605	0.5909	0.0000	0.9164	0.8745	0.5824	0.8670	0.7055
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.3028	0.0000	0.0000	0.2056	0.1843	0.9788	0.6667	0.9492	0.1079
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9931	0.6786	0.0000	0.0000	0.3553	0.1843	0.9788	0.6667	0.9492	0.1079
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.1671	0.0000	0.0997	0.4112	0.4535	0.9109	0.1167	0.9178	0.0224
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.5273	0.7326	0.1140	0.4396	0.2781	0.3584	0.4703	0.4190	0.0763
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.3498	0.7326	0.2067	0.3815	0.6221	0.7268	0.5471	0.7723	0.4186
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.0209	0.7326	0.3141	0.0279	0.8030	0.4725	0.1129	0.4660	0.3805
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.7987	0.3372	0.3818	1.0000	0.6239	0.8714	0.4401	0.8971	0.2287
sample10_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.0783	0.7326	0.3746	0.0558	0.4586	0.7657	0.7586	0.7529	0.6315
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.2819	0.7326	0.3134	0.4391	0.5699	0.4825	0.3152	0.3405	0.5284
sample12_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.2297	1.0000	0.1538	0.4772	0.5303	0.8499	0.6176	0.8722	0.5680
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.9997	0.3341	0.9651	0.2037	0.3680	0.5437	0.5443	0.8791	0.5335	0.4139
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.2871	0.7326	1.0000	0.7970	1.0000	0.8071	0.3535	0.8781	0.2149
sample15_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.5168	0.7326	0.7764	0.9213	0.8722	0.5401	0.0783	0.6536	0.1218
sample16_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.5012	0.7326	0.5513	0.7995	0.7587	0.6046	0.3461	0.4957	0.2280
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.5638	0.7326	0.1071	0.5266	0.2450	0.4425	0.9527	0.1731	0.0000
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9997	0.3915	1.0000	0.1674	0.2198	0.3670	0.4644	0.3462	0.3167	0.3939
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.3393	0.7326	0.2568	0.2066	0.6542	0.4264	0.8763	0.1463	0.6101
sample20_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.3132	0.7326	0.1071	0.3112	0.3689	0.7344	0.5117	0.7602	0.0770
sample21_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.4333	0.7326	0.1570	0.4708	0.3757	0.4363	0.9308	0.1611	0.1104
sample22_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.3080	1.0000	0.1037	0.3010	0.4073	0.8427	0.6547	0.8642	0.0768
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.9994	0.4281	0.9651	0.1538	0.4594	0.4147	0.5984	0.9069	0.5364	0.3122
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.1462	0.7326	0.2635	0.0279	0.6748	0.4520	0.0879	0.4199	0.5238
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.2715	0.7326	0.2066	0.2208	0.6413	0.7065	0.1898	0.7345	0.3730
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.2193	0.7326	0.1638	0.1954	0.4284	0.4501	0.2950	0.1931	0.5296
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3132	1.0000	0.1595	0.4645	0.4700	0.4333	0.9128	0.1477	0.4233
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9993	0.1671	1.0000	0.2678	0.1832	0.6370	0.3778	0.1124	0.1716	0.4000
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9996	0.3080	1.0000	0.1111	0.3122	0.3198	0.6340	0.4245	0.3245	0.0661
sample30_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9995	0.3080	1.0000	0.1068	0.3020	0.3604	0.7418	0.3854	0.7671	0.0765
