Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27
sample12_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6552	0.0578	0.9532	0.7326	0.3367	0.2133	0.6351	0.1622	0.5501	0.4739	0.2546
sample13_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3851	0.0268	0.3357	0.7326	0.2784	0.4000	0.5588	0.1051	0.8326	0.1384	0.4072
sample14_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5460	0.0972	0.2697	1.0000	0.2784	0.2320	0.6616	0.5524	0.3850	0.7075	0.3616
sample15_group1	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6034	0.2317	0.2549	0.6395	0.4831	0.4133	0.5993	0.7952	0.4939	0.8614	0.4856
sample16_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3391	0.0541	0.2190	0.3605	0.3134	0.3147	0.4778	0.8468	0.6613	0.8808	0.4258
sample17_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8046	0.1245	0.2705	0.3605	0.5168	0.4587	0.8045	0.8137	0.4297	0.8739	0.1682
sample18_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0504	0.2178	0.4070	0.2395	0.2400	0.5344	0.8617	0.6197	0.8587	0.6300
sample19_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.3851	0.0641	0.2146	0.6395	0.2266	0.1867	0.4989	0.8190	0.5910	0.8847	0.5778
sample20_group1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7874	0.0946	0.1450	0.7326	0.4468	0.2400	0.6994	0.1220	0.3116	0.3266	0.4648
sample21_group1	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7874	0.0599	0.2489	0.7326	0.4999	0.4587	0.7987	0.0463	0.4129	0.3654	0.5441
sample22_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7874	0.0904	0.2464	0.7326	0.4339	0.1867	0.6971	0.0000	0.3249	0.4333	0.7463
sample23_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7931	0.0578	0.0087	1.0000	0.3859	0.0133	0.7197	0.1419	0.3788	0.4151	0.2097
sample24_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8103	0.0872	0.0059	1.0000	0.3820	0.0160	0.7433	0.3782	0.0000	0.5868	0.3656
sample25_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7701	0.0836	0.2027	0.7326	0.4378	0.2000	0.6603	0.5504	0.4083	0.6175	0.5510
sample26_group1	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7184	0.1640	0.1339	0.7326	0.5349	0.2000	0.6455	0.8906	0.5887	0.9326	0.6572
sample27_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7586	0.0662	0.0227	0.7326	0.4015	0.0293	0.6282	0.3458	0.2324	0.6537	0.7263
sample28_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3161	0.0972	0.5163	0.3372	0.3924	0.8640	0.5307	0.8761	0.6021	0.9108	0.4134
sample29_group1	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7471	0.3805	0.0945	0.7326	0.4857	0.2320	0.6533	0.7992	0.4457	0.8560	0.6768
sample30_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0893	0.2511	0.4070	0.2849	0.2507	0.6422	0.8460	0.3597	0.8472	0.4134
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6494	0.0147	0.2540	0.7326	0.3820	0.3280	0.6369	0.1494	0.1101	0.0000	0.7028
sample32_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.1056	0.2758	1.0000	0.2888	0.2400	0.5571	0.3112	0.1288	0.1506	0.3380
sample33_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.1487	0.3252	0.7326	0.3341	0.3973	0.5793	0.4400	0.5218	0.6092	0.3460
sample34_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6264	0.1608	0.0913	0.7326	0.3859	0.3360	0.6207	0.4523	0.6101	0.6312	0.4172
sample35_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.1004	0.2256	1.0000	0.2331	0.1973	0.5388	0.6464	0.3112	0.7233	0.5353
sample36_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4080	0.1576	0.2932	0.6395	0.3484	0.4107	0.5162	0.7035	0.4950	0.8543	0.5605
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9885	0.1350	0.0104	0.3605	0.6279	0.0000	0.9244	0.8467	0.5345	0.8652	0.6987
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0920	0.0857	0.3028	0.0000	0.0906	0.2160	0.2628	0.9476	0.6119	0.9485	0.0875
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1897	0.0646	0.1932	0.0000	0.1359	0.1867	0.3863	0.9453	0.5986	0.9418	0.1080
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1552	1.0000	0.6786	0.0000	0.0906	0.3733	0.2628	0.9476	0.6119	0.9485	0.0875
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.1098	0.1671	0.0000	0.1812	0.4320	0.5061	0.8819	0.1071	0.9167	0.0000
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3621	0.1172	0.5273	0.7326	0.1942	0.4619	0.3476	0.3470	0.4317	0.4110	0.0551
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.3908	0.0867	0.3498	0.7326	0.2785	0.4008	0.6585	0.7037	0.5022	0.7691	0.4053
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7989	0.1214	0.0209	0.7326	0.3762	0.0293	0.8219	0.4575	0.1036	0.4586	0.3663
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8908	0.1482	0.1096	0.7326	0.6137	0.0600	0.8756	0.3929	0.7729	0.1142	0.1817
sample10_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4943	0.0462	0.0783	0.7326	0.4313	0.0587	0.5108	0.7414	0.6962	0.7495	0.6231
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5632	0.1098	0.2662	0.0000	0.2719	0.2160	0.7381	0.8890	0.2026	0.9216	0.3821
sample12_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5115	0.1009	0.2819	0.7326	0.3756	0.4613	0.6113	0.4671	0.2893	0.3314	0.5176
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.3851	0.1083	0.3341	0.9651	0.2758	0.3867	0.5876	0.5269	0.8069	0.5271	0.4004
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1245	0.2871	0.7326	1.0000	0.8373	1.0000	0.7814	0.3244	0.8764	0.1969
sample15_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9310	0.1261	0.5168	0.7326	0.7966	0.9680	0.8845	0.5229	0.0718	0.6489	0.1016
sample16_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8621	0.1345	0.5012	0.7326	0.5919	0.8400	0.7820	0.5854	0.3177	0.4888	0.2103
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5402	0.0883	0.3393	0.7326	0.3241	0.2171	0.6875	0.4128	0.8043	0.1346	0.6012
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3161	0.0783	0.3132	0.7326	0.1880	0.3269	0.4297	0.7110	0.4696	0.7569	0.0558
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3218	0.0709	0.4333	0.7326	0.2333	0.4947	0.4358	0.4224	0.8543	0.1496	0.0900
sample20_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3276	0.0904	0.3080	1.0000	0.1849	0.3163	0.4643	0.8158	0.6009	0.8623	0.0556
sample21_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.2816	0.1119	0.4281	0.9651	0.2305	0.4827	0.4710	0.5794	0.8324	0.5301	0.2965
sample22_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6724	0.1030	0.1462	0.7326	0.3302	0.0293	0.7061	0.4376	0.0807	0.4120	0.5129
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5460	0.0893	0.2715	0.7326	0.2784	0.2320	0.6759	0.6840	0.1742	0.7308	0.3586
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3793	0.0725	0.2245	1.0000	0.2366	0.2080	0.5023	0.5817	0.3403	0.4399	0.5472
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5920	0.0725	0.7308	0.7326	0.4883	1.0000	0.7096	0.6161	0.3147	0.6647	0.1376
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3678	0.0909	0.2193	0.7326	0.2395	0.2053	0.4834	0.4358	0.2708	0.1820	0.5188
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5115	0.1361	0.1671	1.0000	0.3341	0.1925	0.6720	0.3658	0.1032	0.1602	0.3863
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3103	0.0730	0.3080	1.0000	0.1916	0.3280	0.3853	0.6138	0.3896	0.3153	0.0447
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0825	0.3080	0.7326	0.1942	0.3280	0.3520	0.5076	0.4474	0.3549	0.0418
sample30_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3218	0.0956	0.3080	1.0000	0.1877	0.3173	0.4220	0.7182	0.3537	0.7639	0.0553
