Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27
sample15_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5767	0.9985	0.2317	0.2549	0.6395	0.4214	0.3934	0.5566	0.8214	0.5381	0.8632	0.4971
sample16_group1	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2515	0.9995	0.0799	0.2325	0.3605	0.1683	0.2589	0.4233	0.8709	0.7047	0.8848	0.6463
sample17_group1	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2945	0.9997	0.0541	0.2190	0.3605	0.2392	0.2995	0.4222	0.8746	0.7205	0.8824	0.4386
sample18_group1	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3129	0.9997	0.0604	0.1691	0.3605	0.3102	0.2589	0.4017	0.9073	0.7543	0.9418	0.4085
sample19_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5951	0.9995	0.1161	0.4910	0.3605	0.3380	0.5051	0.6810	0.8462	0.5185	0.8747	0.1965
sample20_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2515	0.9996	0.0504	0.2178	0.4070	0.1599	0.2284	0.4848	0.8900	0.6751	0.8606	0.6383
sample21_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.3436	0.9997	0.0641	0.2146	0.6395	0.1460	0.1777	0.4455	0.8459	0.6439	0.8863	0.5872
sample22_group1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7730	0.9998	0.0946	0.1450	0.7326	0.3825	0.2284	0.6674	0.1261	0.3394	0.3357	0.4768
sample23_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7730	0.9996	0.0904	0.2464	0.7326	0.3686	0.1777	0.6648	0.0000	0.3540	0.4410	0.7520
sample24_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6012	0.9995	0.0536	0.1566	1.0000	0.2684	0.1904	0.5529	0.2734	0.0508	0.0000	0.2541
sample25_group1	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7791	0.9997	0.0578	0.0087	1.0000	0.3171	0.0127	0.6898	0.1465	0.4127	0.4230	0.2274
sample26_group1	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7975	0.9998	0.0872	0.0059	1.0000	0.3129	0.0152	0.7160	0.3906	0.0000	0.5924	0.3798
sample27_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7546	0.9997	0.0836	0.2027	0.7326	0.3727	0.1904	0.6241	0.5685	0.4448	0.6227	0.5611
sample28_group1	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6994	0.9993	0.1640	0.1339	0.7326	0.4771	0.1904	0.6077	0.9199	0.6414	0.9335	0.6649
sample29_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7423	0.9997	0.0662	0.0227	0.7326	0.3338	0.0279	0.5886	0.3572	0.2532	0.6584	0.7325
sample30_group1	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7301	0.9961	0.3805	0.0945	0.7326	0.4242	0.2208	0.6164	0.8255	0.4856	0.8579	0.6841
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2515	0.9995	0.0893	0.2511	0.4070	0.2086	0.2386	0.6041	0.8738	0.3919	0.8493	0.4265
sample32_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.5460	0.9995	0.0888	0.2721	0.0000	0.2935	0.5025	0.9467	0.8906	0.0104	0.9122	0.4747
sample33_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4663	0.9998	0.1056	0.2758	1.0000	0.2128	0.2284	0.5099	0.3214	0.1404	0.1621	0.3529
sample34_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4663	0.9992	0.1487	0.3252	0.7326	0.2615	0.3782	0.5344	0.4545	0.5685	0.6145	0.3607
sample35_group1	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3497	0.9995	0.1004	0.2256	1.0000	0.1530	0.1878	0.4897	0.6677	0.3390	0.7270	0.5457
sample36_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6687	0.9997	0.0683	0.3127	0.7326	0.5424	0.5838	0.6159	0.3983	0.4810	0.7858	0.4964
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8589	1.0000	0.0000	0.0052	0.0000	0.2929	0.0000	0.9728	0.8926	0.0292	0.9131	0.2361
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9877	0.9999	0.1350	0.0104	0.3605	0.5769	0.0000	0.9164	0.8745	0.5824	0.8670	0.7055
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0307	0.9995	0.0857	0.3028	0.0000	0.0000	0.2056	0.1843	0.9788	0.6667	0.9492	0.1079
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1350	0.9996	0.0646	0.1931	0.0000	0.0487	0.1777	0.3209	0.9764	0.6522	0.9426	0.1279
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0982	0.9931	1.0000	0.6786	0.0000	0.0000	0.3553	0.1843	0.9788	0.6667	0.9492	0.1079
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3497	0.9995	0.1098	0.1670	0.0000	0.0974	0.4112	0.4535	0.9109	0.1167	0.9178	0.0224
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3190	0.9995	0.1172	0.5273	0.7326	0.1113	0.4396	0.2781	0.3584	0.4703	0.4190	0.0763
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3497	0.9995	0.0867	0.3498	0.7326	0.2018	0.3815	0.6221	0.7268	0.5471	0.7723	0.4186
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7853	0.9997	0.1214	0.0209	0.7326	0.3067	0.0279	0.8030	0.4725	0.1129	0.4660	0.3805
sample10_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8834	0.9995	0.1482	0.1096	0.7326	0.5616	0.0571	0.8623	0.4058	0.8420	0.1262	0.2000
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4233	0.9995	0.1030	0.7987	0.3372	0.3727	1.0000	0.6239	0.8714	0.4401	0.8971	0.2287
sample12_group2	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4601	0.9997	0.0462	0.0783	0.7326	0.3658	0.0558	0.4586	0.7657	0.7586	0.7529	0.6315
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5337	0.9995	0.1098	0.2662	0.0000	0.1947	0.2056	0.7102	0.9182	0.2207	0.9226	0.3960
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6933	0.9997	0.1177	0.1566	0.0000	0.2448	0.1777	0.8448	0.9061	0.1184	0.9144	0.2897
sample15_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4785	0.9997	0.1009	0.2819	0.7326	0.3060	0.4391	0.5699	0.4825	0.3152	0.3405	0.5284
sample16_group2	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2515	0.9996	0.0673	0.2297	1.0000	0.1502	0.4772	0.5303	0.8499	0.6176	0.8722	0.5680
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.3436	0.9997	0.1083	0.3341	0.9651	0.1989	0.3680	0.5437	0.5443	0.8791	0.5335	0.4139
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9997	0.1245	0.2871	0.7326	0.9764	0.7970	1.0000	0.8071	0.3535	0.8781	0.2149
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9264	0.9996	0.1261	0.5168	0.7326	0.7580	0.9213	0.8722	0.5401	0.0783	0.6536	0.1218
sample20_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8528	0.9997	0.1345	0.5012	0.7326	0.5382	0.7995	0.7587	0.6046	0.3461	0.4957	0.2280
sample21_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2086	0.9997	0.0688	0.5638	0.7326	0.1046	0.5266	0.2450	0.4425	0.9527	0.1731	0.0000
sample22_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3988	0.9997	0.0652	0.3915	1.0000	0.1634	0.2198	0.3670	0.4644	0.3462	0.3167	0.3939
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5092	0.9996	0.0883	0.3393	0.7326	0.2508	0.2066	0.6542	0.4264	0.8763	0.1463	0.6101
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2699	0.9996	0.0783	0.3132	0.7326	0.1046	0.3112	0.3689	0.7344	0.5117	0.7602	0.0770
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2761	0.9996	0.0709	0.4333	0.7326	0.1533	0.4708	0.3757	0.4363	0.9308	0.1611	0.1104
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2331	0.9994	0.1119	0.4281	0.9651	0.1502	0.4594	0.4147	0.5984	0.9069	0.5364	0.3122
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6503	0.9996	0.1030	0.1462	0.7326	0.2573	0.0279	0.6748	0.4520	0.0879	0.4199	0.5238
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5644	0.9996	0.0725	0.7308	0.7326	0.4270	0.9518	0.6786	0.6363	0.3429	0.6693	0.1569
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3313	0.0000	0.1125	0.3132	1.0000	0.1558	0.4645	0.4700	0.4333	0.9128	0.1477	0.4233
sample30_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2638	0.9996	0.0730	0.3080	1.0000	0.1085	0.3122	0.3198	0.6340	0.4245	0.3245	0.0661
