Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27
sample27_group1	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7184	0.1640	0.1339	0.7326	0.5234	0.1904	0.6455	0.8906	0.5774	0.9335	0.6671
sample28_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7586	0.0662	0.0227	0.7326	0.3928	0.0279	0.6282	0.3458	0.2113	0.6584	0.7343
sample29_group1	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7471	0.3805	0.0945	0.7326	0.4752	0.2208	0.6533	0.7992	0.4305	0.8579	0.6862
sample30_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3966	0.0736	0.3589	0.7326	0.2280	0.4112	0.4343	0.4288	0.8665	0.1743	0.0000
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0893	0.2511	0.4070	0.2787	0.2386	0.6422	0.8460	0.3421	0.8493	0.4304
sample32_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.1056	0.2758	1.0000	0.2825	0.2284	0.5571	0.3112	0.1048	0.1621	0.3572
sample33_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6264	0.1608	0.0913	0.7326	0.3776	0.3198	0.6207	0.4523	0.5994	0.6362	0.4341
sample34_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.1004	0.2256	1.0000	0.2280	0.1878	0.5388	0.6464	0.2922	0.7270	0.5488
sample35_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6897	0.0683	0.3127	0.7326	0.5830	0.5838	0.6529	0.3856	0.4262	0.7858	0.4998
sample36_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4080	0.1576	0.2932	0.6395	0.3409	0.3909	0.5162	0.7035	0.4811	0.8563	0.5732
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8678	0.0000	0.0052	0.0000	0.3556	0.0000	0.9755	0.8642	0.0000	0.9131	0.2412
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0920	0.0857	0.3028	0.0000	0.0886	0.2056	0.2628	0.9476	0.6012	0.9492	0.1139
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1897	0.0646	0.1932	0.0000	0.1330	0.1777	0.3863	0.9453	0.5876	0.9426	0.1338
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1552	1.0000	0.6786	0.0000	0.0886	0.3553	0.2628	0.9476	0.6012	0.9492	0.1139
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.1098	0.1671	0.0000	0.1773	0.4112	0.5061	0.8819	0.0826	0.9178	0.0290
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.3908	0.0867	0.3498	0.7326	0.2725	0.3815	0.6585	0.7037	0.4885	0.7723	0.4225
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8908	0.1482	0.1096	0.7326	0.6005	0.0571	0.8756	0.3929	0.7666	0.1262	0.2054
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4598	0.1030	0.7987	0.3372	0.4283	1.0000	0.6601	0.8437	0.3876	0.8971	0.2339
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4943	0.0462	0.0783	0.7326	0.4220	0.0558	0.5108	0.7414	0.6879	0.7529	0.6340
sample10_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5632	0.1098	0.2662	0.0000	0.2661	0.2056	0.7381	0.8890	0.1807	0.9226	0.4001
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7126	0.1177	0.1566	0.0000	0.3117	0.1777	0.8598	0.8772	0.0841	0.9144	0.2945
sample12_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5115	0.1009	0.2819	0.7326	0.3675	0.4391	0.6113	0.4671	0.2697	0.3405	0.5316
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.3851	0.1083	0.3341	0.9651	0.2699	0.3680	0.5876	0.5269	0.8016	0.5335	0.4178
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1245	0.2871	0.7326	0.9785	0.7970	1.0000	0.7814	0.3058	0.8781	0.2201
sample15_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9310	0.1261	0.5168	0.7326	0.7794	0.9213	0.8845	0.5229	0.0463	0.6536	0.1277
sample16_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8621	0.1345	0.5012	0.7326	0.5792	0.7995	0.7820	0.5854	0.2989	0.4957	0.2332
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2586	0.0688	0.5638	0.7326	0.1839	0.5266	0.3177	0.4284	0.8710	0.1731	0.0067
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5402	0.0883	0.3393	0.7326	0.3172	0.2066	0.6875	0.4128	0.7989	0.1463	0.6127
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3161	0.0783	0.3132	0.7326	0.1839	0.3112	0.4297	0.7110	0.4550	0.7602	0.0832
sample20_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3218	0.0709	0.4333	0.7326	0.2283	0.4708	0.4358	0.4224	0.8503	0.1611	0.1164
sample21_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3276	0.0904	0.3080	1.0000	0.1809	0.3010	0.4643	0.8158	0.5900	0.8642	0.0830
sample22_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.2816	0.1119	0.4281	0.9651	0.2255	0.4594	0.4710	0.5794	0.8278	0.5364	0.3168
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6724	0.1030	0.1462	0.7326	0.3231	0.0279	0.7061	0.4376	0.0553	0.4199	0.5270
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5460	0.0893	0.2715	0.7326	0.2724	0.2208	0.6759	0.6840	0.1515	0.7345	0.3772
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5920	0.0725	0.7308	0.7326	0.4778	0.9518	0.7096	0.6161	0.2958	0.6693	0.1626
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3678	0.0909	0.2193	0.7326	0.2344	0.1954	0.4834	0.4358	0.2507	0.1931	0.5327
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5115	0.1361	0.1671	1.0000	0.3269	0.1832	0.6720	0.3658	0.0785	0.1716	0.4041
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3103	0.0730	0.3080	1.0000	0.1875	0.3122	0.3853	0.6138	0.3728	0.3245	0.0724
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0825	0.3080	0.7326	0.1900	0.3122	0.3520	0.5076	0.4322	0.3636	0.0696
sample30_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3218	0.0956	0.3080	1.0000	0.1837	0.3020	0.4220	0.7182	0.3359	0.7671	0.0827
