Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27
sample25_group1	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7730	0.9998	0.0599	0.2489	0.7326	0.4395	0.4365	0.7772	0.0478	0.4440	0.3740	0.5573
sample26_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7730	0.9996	0.0904	0.2464	0.7326	0.3686	0.1777	0.6648	0.0000	0.3472	0.4410	0.7536
sample27_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6012	0.9995	0.0536	0.1566	1.0000	0.2684	0.1904	0.5529	0.2734	0.0408	0.0000	0.2592
sample28_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7791	0.9997	0.0578	0.0087	1.0000	0.3171	0.0127	0.6898	0.1465	0.4066	0.4230	0.2326
sample29_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7423	0.9997	0.0662	0.0227	0.7326	0.3338	0.0279	0.5886	0.3572	0.2454	0.6584	0.7343
sample30_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3558	0.9996	0.0736	0.3589	0.7326	0.1530	0.4112	0.3741	0.4429	0.9474	0.1743	0.0000
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.5460	0.9995	0.0888	0.2721	0.0000	0.2935	0.5025	0.9467	0.8906	0.0000	0.9122	0.4783
sample32_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4663	0.9998	0.1056	0.2758	1.0000	0.2128	0.2284	0.5099	0.3214	0.1313	0.1621	0.3572
sample33_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6012	0.9991	0.1608	0.0913	0.7326	0.3171	0.3198	0.5803	0.4672	0.6612	0.6362	0.4341
sample34_group1	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3497	0.9995	0.1004	0.2256	1.0000	0.1530	0.1878	0.4897	0.6677	0.3321	0.7270	0.5488
sample35_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6687	0.9997	0.0683	0.3127	0.7326	0.5424	0.5838	0.6159	0.3983	0.4756	0.7858	0.4998
sample36_group1	0.0000	0.0000	0.0000	0.3333	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3681	0.9994	0.1576	0.2932	0.6395	0.2768	0.3909	0.4647	0.7266	0.5345	0.8563	0.5732
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8589	1.0000	0.0000	0.0052	0.0000	0.2929	0.0000	0.9728	0.8926	0.0190	0.9131	0.2412
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9877	0.9999	0.1350	0.0104	0.3605	0.5769	0.0000	0.9164	0.8745	0.5780	0.8670	0.7074
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0982	0.9931	1.0000	0.6786	0.0000	0.0000	0.3553	0.1843	0.9788	0.6631	0.9492	0.1139
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3497	0.9995	0.1098	0.1670	0.0000	0.0974	0.4112	0.4535	0.9109	0.1074	0.9178	0.0290
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3190	0.9995	0.1172	0.5273	0.7326	0.1113	0.4396	0.2781	0.3584	0.4647	0.4190	0.0825
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7853	0.9997	0.1214	0.0209	0.7326	0.3067	0.0279	0.8030	0.4725	0.1036	0.4660	0.3847
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8834	0.9995	0.1482	0.1096	0.7326	0.5616	0.0571	0.8623	0.4058	0.8404	0.1262	0.2054
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.4233	0.9995	0.1030	0.7987	0.3372	0.3727	1.0000	0.6239	0.8714	0.4342	0.8971	0.2339
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4601	0.9997	0.0462	0.0783	0.7326	0.3658	0.0558	0.4586	0.7657	0.7560	0.7529	0.6340
sample10_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5337	0.9995	0.1098	0.2662	0.0000	0.1947	0.2056	0.7102	0.9182	0.2126	0.9226	0.4001
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6933	0.9997	0.1177	0.1566	0.0000	0.2448	0.1777	0.8448	0.9061	0.1091	0.9144	0.2945
sample12_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.3436	0.9997	0.1083	0.3341	0.9651	0.1989	0.3680	0.5437	0.5443	0.8779	0.5335	0.4178
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9997	0.1245	0.2871	0.7326	0.9764	0.7970	1.0000	0.8071	0.3467	0.8781	0.2201
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.9264	0.9996	0.1261	0.5168	0.7326	0.7580	0.9213	0.8722	0.5401	0.0686	0.6536	0.1277
sample15_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2086	0.9997	0.0688	0.5638	0.7326	0.1046	0.5266	0.2450	0.4425	0.9522	0.1731	0.0067
sample16_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3988	0.9997	0.0652	0.3915	1.0000	0.1634	0.2198	0.3670	0.4644	0.3394	0.3167	0.3980
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5092	0.9996	0.0883	0.3393	0.7326	0.2508	0.2066	0.6542	0.4264	0.8750	0.1463	0.6127
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2699	0.9996	0.0783	0.3132	0.7326	0.1046	0.3112	0.3689	0.7344	0.5065	0.7602	0.0832
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2761	0.9996	0.0709	0.4333	0.7326	0.1533	0.4708	0.3757	0.4363	0.9301	0.1611	0.1164
sample20_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2822	0.9995	0.0904	0.3080	1.0000	0.1013	0.3010	0.4073	0.8427	0.6511	0.8642	0.0830
sample21_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2331	0.9994	0.1119	0.4281	0.9651	0.1502	0.4594	0.4147	0.5984	0.9059	0.5364	0.3168
sample22_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6503	0.9996	0.1030	0.1462	0.7326	0.2573	0.0279	0.6748	0.4520	0.0783	0.4199	0.5270
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5153	0.9996	0.0893	0.2715	0.7326	0.2017	0.2208	0.6413	0.7065	0.1813	0.7345	0.3772
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3374	0.9996	0.0725	0.2245	1.0000	0.1567	0.1980	0.4493	0.6008	0.3642	0.4474	0.5603
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.5644	0.9996	0.0725	0.7308	0.7326	0.4270	0.9518	0.6786	0.6363	0.3360	0.6693	0.1626
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3313	0.0000	0.1125	0.3132	1.0000	0.1558	0.4645	0.4700	0.4333	0.9119	0.1477	0.4272
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4785	0.9993	0.1361	0.1670	1.0000	0.2615	0.1832	0.6370	0.3778	0.1031	0.1716	0.4041
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2638	0.9996	0.0730	0.3080	1.0000	0.1085	0.3122	0.3198	0.6340	0.4184	0.3245	0.0724
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.2515	0.9995	0.0825	0.3080	0.7326	0.1113	0.3122	0.2830	0.5243	0.4821	0.3636	0.0696
sample30_group2	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2761	0.9995	0.0956	0.3080	1.0000	0.1043	0.3020	0.3604	0.7418	0.3789	0.7671	0.0827
