Materials	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26
sample12_group1	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0799	0.2911	0.3605	0.2420	0.2589	0.4788	0.8432	0.6468	0.8848	0.6463
sample13_group1	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3391	0.0541	0.2742	0.3605	0.3066	0.2995	0.4778	0.8468	0.6613	0.8824	0.4386
sample14_group1	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3563	0.0604	0.2117	0.3605	0.3713	0.2589	0.4593	0.8784	0.6923	0.9418	0.4085
sample15_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6207	0.1161	0.6148	0.3605	0.3966	0.5051	0.7117	0.8193	0.4759	0.8747	0.1965
sample16_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8046	0.1245	0.3387	0.3605	0.5056	0.4365	0.8045	0.8137	0.4297	0.8756	0.1868
sample17_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0504	0.2727	0.4070	0.2344	0.2284	0.5344	0.8617	0.6197	0.8606	0.6383
sample18_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.3851	0.0641	0.2687	0.6395	0.2217	0.1777	0.4989	0.8190	0.5910	0.8863	0.5872
sample19_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7989	0.1377	0.0225	0.7326	0.3738	0.0254	0.7533	0.1619	0.0688	0.3723	0.4879
sample20_group1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7874	0.0946	0.1816	0.7326	0.4372	0.2284	0.6994	0.1220	0.3116	0.3357	0.4767
sample21_group1	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7874	0.0599	0.3116	0.7326	0.4892	0.4365	0.7987	0.0463	0.4129	0.3740	0.5543
sample22_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7874	0.0904	0.3085	0.7326	0.4245	0.1777	0.6971	0.0000	0.3249	0.4410	0.7520
sample23_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6264	0.0536	0.1961	1.0000	0.3332	0.1904	0.5960	0.2647	0.0466	0.0000	0.2541
sample24_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7931	0.0578	0.0109	1.0000	0.3776	0.0127	0.7197	0.1419	0.3788	0.4230	0.2274
sample25_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8103	0.0872	0.0074	1.0000	0.3738	0.0152	0.7433	0.3782	0.0000	0.5924	0.3798
sample26_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7701	0.0836	0.2538	0.7326	0.4283	0.1904	0.6603	0.5504	0.4083	0.6227	0.5611
sample27_group1	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7586	0.0662	0.0285	0.7326	0.3928	0.0279	0.6282	0.3458	0.2324	0.6584	0.7325
sample28_group1	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3161	0.0972	0.6464	0.3372	0.3840	0.8223	0.5307	0.8761	0.6021	0.9120	0.4266
sample29_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.5747	0.0888	0.3407	0.0000	0.3561	0.5025	0.9518	0.8623	0.0096	0.9122	0.4747
sample30_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6494	0.0147	0.3181	0.7326	0.3738	0.3122	0.6369	0.1494	0.1101	0.0135	0.7094
sample31_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.1056	0.3453	1.0000	0.2825	0.2284	0.5571	0.3112	0.1288	0.1621	0.3529
sample32_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.1487	0.4072	0.7326	0.3269	0.3782	0.5793	0.4400	0.5218	0.6145	0.3607
sample33_group1	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6264	0.1608	0.1143	0.7326	0.3776	0.3198	0.6207	0.4523	0.6101	0.6362	0.4302
sample34_group1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.1004	0.2824	1.0000	0.2280	0.1878	0.5388	0.6464	0.3112	0.7270	0.5457
sample35_group1	0.0000	0.0000	0.3333	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6897	0.0683	0.3915	0.7326	0.5830	0.5838	0.6529	0.3856	0.4415	0.7858	0.4964
sample36_group1	0.0000	0.0000	0.3333	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4080	0.1576	0.3670	0.6395	0.3409	0.3909	0.5162	0.7035	0.4950	0.8563	0.5703
sample1_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8678	0.0000	0.0065	0.0000	0.3556	0.0000	0.9755	0.8642	0.0268	0.9131	0.2361
sample2_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9885	0.1350	0.0131	0.3605	0.6144	0.0000	0.9244	0.8467	0.5345	0.8670	0.7055
sample3_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0920	0.0857	0.3791	0.0000	0.0886	0.2056	0.2628	0.9476	0.6119	0.9492	0.1079
sample4_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1552	1.0000	0.8497	0.0000	0.0886	0.3553	0.2628	0.9476	0.6119	0.9492	0.1079
sample5_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.1098	0.2092	0.0000	0.1773	0.4112	0.5061	0.8819	0.1071	0.9178	0.0224
sample6_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3908	0.0867	0.4379	0.7326	0.2725	0.3815	0.6585	0.7037	0.5022	0.7723	0.4186
sample7_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7989	0.1214	0.0261	0.7326	0.3681	0.0279	0.8219	0.4575	0.1036	0.4660	0.3805
sample8_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8908	0.1482	0.1373	0.7326	0.6005	0.0571	0.8756	0.3929	0.7729	0.1262	0.2000
sample9_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4598	0.1030	1.0000	0.3372	0.4283	1.0000	0.6601	0.8437	0.4040	0.8971	0.2287
sample10_group2	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4943	0.0462	0.0980	0.7326	0.4220	0.0558	0.5108	0.7414	0.6962	0.7529	0.6315
sample11_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7126	0.1177	0.1961	0.0000	0.3117	0.1777	0.8598	0.8772	0.1087	0.9144	0.2897
sample12_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5115	0.1009	0.3529	0.7326	0.3675	0.4391	0.6113	0.4671	0.2893	0.3405	0.5284
sample13_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2989	0.0673	0.2876	1.0000	0.2255	0.4772	0.5755	0.8228	0.5668	0.8722	0.5680
sample14_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.3851	0.1083	0.4183	0.9651	0.2699	0.3680	0.5876	0.5269	0.8069	0.5335	0.4139
sample15_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1245	0.3595	0.7326	0.9785	0.7970	1.0000	0.7814	0.3244	0.8781	0.2148
sample16_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9310	0.1261	0.6471	0.7326	0.7794	0.9213	0.8845	0.5229	0.0718	0.6536	0.1218
sample17_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8621	0.1345	0.6275	0.7326	0.5792	0.7995	0.7820	0.5854	0.3177	0.4957	0.2280
sample18_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2586	0.0688	0.7059	0.7326	0.1839	0.5266	0.3177	0.4284	0.8745	0.1731	0.0000
sample19_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5402	0.0883	0.4248	0.7326	0.3172	0.2066	0.6875	0.4128	0.8043	0.1463	0.6101
sample20_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3161	0.0783	0.3922	0.7326	0.1839	0.3112	0.4297	0.7110	0.4696	0.7602	0.0770
sample21_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3218	0.0709	0.5425	0.7326	0.2283	0.4708	0.4358	0.4224	0.8543	0.1611	0.1104
sample22_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3276	0.0904	0.3856	1.0000	0.1809	0.3010	0.4643	0.8158	0.6009	0.8642	0.0768
sample23_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2816	0.1119	0.5359	0.9651	0.2255	0.4594	0.4710	0.5794	0.8324	0.5364	0.3122
sample24_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6724	0.1030	0.1830	0.7326	0.3231	0.0279	0.7061	0.4376	0.0807	0.4199	0.5238
sample25_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5460	0.0893	0.3399	0.7326	0.2724	0.2208	0.6759	0.6840	0.1742	0.7345	0.3730
sample26_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3793	0.0725	0.2810	1.0000	0.2315	0.1980	0.5023	0.5817	0.3403	0.4474	0.5573
sample27_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5920	0.0725	0.9150	0.7326	0.4778	0.9518	0.7096	0.6161	0.3147	0.6693	0.1569
sample28_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3678	0.0909	0.2745	0.7326	0.2344	0.1954	0.4834	0.4358	0.2708	0.1931	0.5296
sample29_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5115	0.1361	0.2092	1.0000	0.3269	0.1832	0.6720	0.3658	0.1032	0.1716	0.4000
sample30_group2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3218	0.0956	0.3856	1.0000	0.1837	0.3020	0.4220	0.7182	0.3537	0.7671	0.0765
